"created_on","provincia","partido","rooms","surface_total","surface_covered","price","currency","title","property_type","operation_type","lat","long"
"202007","GBA","Vicente López",3,90,61,189000,"USD","PH 3 AMB CON PATIO Y TERRAZA ENTRADA INDEPENDIENTE","PH","Venta",-58.48604,-34.533563
"202007","GBA","Lomas de Zamora",3,144,144,160000,"USD","Casa de 2 dormitorios con  garage para 2 autos y fondo libre.- L. de Zamora O.","Casa","Venta",-58.4149511497,-34.7546114037
"202007","GBA","Florencio Varela",3,300,100,82500,"USD","VENTA DE CASA 3 AMB  ZEBALLOS, FCIO VARELA","Casa","Venta",-58.264274,-34.806719
"202007","CABA","Comuna 10",3,73,59,173500,"USD","DEPARTAMENTO 3 AMB. ESTRENAR VENTA MONTE CASTRO","Departamento","Venta",-58.500738,-34.617881
"202007","GBA","General San Martín",3,214,130,175000,"USD","Casa 3 amb Reciclada con Parque, Garage San Martin","Casa","Venta",-58.537053,-34.570214
"202007","GBA","Pilar",4,438,158,80000,"USD","Venta Casa 4 ambientes jardin Pilar Del Viso","Casa","Venta",-58.7893539,-34.452125
"202007","GBA","Pilar",4,145,100,130000,"USD","DUPLEX 4 AMB. A ESTRENAR SIN EXPENSAS CON COCHERA","Casa","Venta",-58.758659,-34.438044
"202007","GBA","Tigre",4,113,98,320000,"USD","Departamento en Praderas de Santa Barbara","Departamento","Venta",-58.6342468179,-34.4451914469
"202007","GBA","Tigre",4,210,185,298000,"USD","Venta Casa sobre lote interno en barrio cerrado San Gabriel Villanueva","Casa","Venta",-58.6974064,-34.3762852
"202007","GBA","Morón",4,329,161,107000,"USD","VENTA CASA EL PALOMAR  4 AMBIENTES GARAGE Y JARDIN","Casa","Venta",-58.601332,-34.629535
"202007","CABA","Comuna 12",4,98,88,180000,"USD","Departamento 4 Ambientes venta frente balcón saavedra coghlan nuñez","Departamento","Venta",-58.4809305,-34.5569695
"202007","CABA","Comuna 13",4,165,115,475000,"USD","Venta Dpto Triplex con Parrilla en Terraza Privada a Estrenar en Nuñez","Departamento","Venta",-58.4559492,-34.5492907
"202007","CABA","Comuna 2",4,106,96,295000,"USD","Departamento de 4 ambientes en Venta en Almagro","Departamento","Venta",-58.4152367035,-34.5981784441
"202007","CABA","Comuna 5",4,108,96,269900,"USD","Departamento de 4 ambientes en Venta en Almagro","Departamento","Venta",-58.4273092,-34.6033415
"202007","CABA","Comuna 5",4,91,87,214999,"USD","Departamento de 4 ambientes en Venta en Almagro norte","Departamento","Venta",-58.4273025823,-34.6029045655
"202007","CABA","Comuna 12",4,118,92,290000,"USD","Venta PH departamento 4 Ambientes Villa Urquiza saavedra coghlan","Departamento","Venta",-58.4819756,-34.5632209
"202007","CABA","Comuna 12",4,118,92,290000,"USD","Venta PH departamento 4 Ambientes Villa Urquiza saavedra coghlan","PH","Venta",-58.4819756,-34.5632209
"202007","GBA","Escobar",4,150,129,220000,"USD","Casa - El Aromo","Casa","Venta",-58.8451109229,-34.3353212593
"202007","GBA","Escobar",4,830,170,250000,"USD","Excelente Propiedad Gran Oportunidad!!!","Casa","Venta",-58.753197,-34.332251
"202007","CABA","Comuna 14",4,75,65,205000,"USD","Departamento - Palermo","Departamento","Venta",-58.4187754,-34.5881015
"202007","CABA","Comuna 14",4,95,95,226000,"USD","Departamento 4 Ambientes en Palermo.","Departamento","Venta",-58.4262106,-34.5833065
"202007","CABA","Comuna 2",4,148,148,385000,"USD","Beruti y Laprida! 4 amb, cochera y baulera - 148 m2","Departamento","Venta",-58.4047049191,-34.5908646643
"202007","CABA","Comuna 13",4,134,95,460000,"USD","Departamento - Belgrano","Departamento","Venta",-58.4529895,-34.561581
"202007","CABA","Comuna 13",4,91,81,290001,"USD","Departamento de 4 ambientes en Venta en Belgrano","Departamento","Venta",-58.4601478,-34.5569666
"202007","CABA","Comuna 13",4,120,110,600000,"USD","4 ambientes c/dependencia y cochera .Belgrano-libertador 6200","Departamento","Venta",-58.44961,-34.5548233
"202007","CABA","Comuna 13",4,130,120,453859,"USD","VENTA EN POZO-DEPARTAMENTO 4 AMB. FRENTE-AMENITIES- """"NUEVO BAJO BELGRANO""""","Departamento","Venta",-58.438861,-34.5550677
"202007","CABA","Comuna 13",4,122,102,400000,"USD","Hermosa TERRAZA propia con quincho y parrilla!!!  RETASADO!  Espectacular triplex con hermosa terraza, quincho y parrilla propios! Vivir en un departamento, sentirse en una casa! Impecable estado. Cochera. Amenities","Departamento","Venta",-58.4447877,-34.573477
"202007","CABA","Comuna 10",4,85,77,145000,"USD","PH En Venta 4 Ambientes PB con Patio en Floresta","PH","Venta",-58.482242,-34.63116
"202007","CABA","Comuna 1",4,163,140,580000,"USD","Departamento de 4 ambientes en Venta en Recoleta","Departamento","Venta",-58.3829552,-34.5900076
"202007","CABA","Comuna 6",4,136,123,342000,"USD","departamento de 4 ambientes reciclado a nuevo en inmejorable zona","Departamento","Venta",-58.4376124,-34.6190315
"202007","GBA","Ituzaingó",4,230,110,140000,"USD","DUPLEX A ESTRENAR 4 AMBIENTES","Casa","Venta",-58.6965711,-34.6571693
"202007","GBA","San Isidro",4,90,71,220000,"USD","PH en Venta Lomas de San Isidro","PH","Venta",-58.5332779,-34.4795269
"202007","GBA","San Isidro",4,94,92,385000,"USD","Departamento - venta - edificio con amenities - 4amb- S.Isi.-Centro - Zona norte gran buenos aires","Departamento","Venta",-58.5112333,-34.4733789
"202007","CABA","Comuna 2",4,101,98,365000,"USD","Duplex 4 ambientes cochera terraza  barrio Norte","Departamento","Venta",-58.402698,-34.587591
"202007","CABA","Comuna 2",4,78,75,199000,"USD","Departamento de 4 ambientes en Venta en Barrio norte","Departamento","Venta",-58.4147214455,-34.5976964951
"202007","GBA","San Fernando",4,225,114,520000,"USD","Venta-Departamento en PB -4 ambientes- 2 Cocheras -Jardín -Parrilla propia -Complejo Arboris- La Horqueta","Departamento","Venta",-58.5885587,-34.4828715
"202007","CABA","Comuna 15",4,105,95,240001,"USD","Departamento de 4 ambientes en Venta en Villa crespo","Departamento","Venta",-58.4460603,-34.5929855
"202007","CABA","Comuna 15",4,90,82,185000,"USD","Departamento de 4 ambientes en Venta en Villa crespo","Departamento","Venta",-58.444139182,-34.6006165482
"202007","CABA","Comuna 15",4,116,103,277000,"USD","Departamento de 4 ambientes en Venta en Villa crespo","Departamento","Venta",-58.4455606681,-34.6070918749
"202007","CABA","Comuna 15",4,82,74,189000,"USD","Departamento de 4 ambientes en Venta en Villa crespo","Departamento","Venta",-58.442782288,-34.5940525944
"202007","CABA","Comuna 12",4,87,87,199000,"USD","PH - Venta - 4 Ambientes - Villa Devoto - capital Federal -","PH","Venta",-58.508246119,-34.590954246
"202007","CABA","Comuna 15",4,217,156,430000,"USD","IMPECABLE CASA 4 AMBIENTES CON GARAGE, PATIO Y QUINCHO EN ZONA RESIDENCIAL","Casa","Venta",-58.4820133,-34.5835383
"202007","GBA","Vicente López",4,261,241,550000,"USD","CASA - VENTA - ZONA NORTE- OLIVOS . 4 ambientes","Casa","Venta",-58.487983,-34.517887
"202007","GBA","Tres de Febrero",4,149,112,95000,"USD","PH 4 ambientes en Caseros con guarda coche.","PH","Venta",-58.577235,-34.615047
"202007","CABA","Comuna 11",4,144,91,199000,"USD","PH 4 AMB TIPO CASA COCHERA+PATIO+TERRAZA V.PARQUE","PH","Venta",-58.487136,-34.607868
"202007","CABA","Comuna 5",5,160,112,270000,"USD","Departamento. 5 amb. A estrenar. Amenities. Boedo","Departamento","Venta",-58.414164,-34.62532
"202007","GBA","Pilar",5,5000,300,120000,"USD","Venta de Casa Quinta","Casa","Venta",-58.869188,-34.40066
"202007","GBA","Pilar",5,139,120,129000,"USD","Casa - San Ramiro PILAR DEL ESTE","Casa","Venta",-58.8602902,-34.3859419
"202007","GBA","Pilar",5,140,120,132000,"USD","Casa - San Ramiro PILAR DEL ESTE","Casa","Venta",-58.8602902,-34.3859419
"202007","GBA","Tigre",5,253,253,449000,"USD","DIVINA CASA EN BARRIO VALLE CLARO-BENAVIDEZ","Casa","Venta",-58.7068923735,-34.4211658882
"202007","GBA","Tigre",5,307,222,549000,"USD","Impresionante Casa 4 habitaciones con dependencia Los Alisos Nordelta","Casa","Venta",-58.6707139,-34.4008534
"202007","GBA","Moreno",5,321,116,80000,"USD","Excelente casa a Metros de Acceso Oeste","Casa","Venta",-58.785889,-34.632519
"202007","GBA","Morón",5,200,160,185000,"USD","CASA ESTILO CHALET 4 AMBIENTES","Casa","Venta",-58.6293217,-34.6485662
"202007","GBA","Morón",5,552,230,340000,"USD","CASA ESTILO CHALET 5 AMBIENTES","Casa","Venta",-58.6458158,-34.6457371
"202007","GBA","Morón",5,420,261,280000,"USD","CASA 5 AMBIENTES  SOBRE LOTE 10 X 42","Casa","Venta",-58.6498808,-34.6457692
"202007","CABA","Comuna 5",5,124,105,466830,"USD","Departamento de 5 ambientes en Venta en Almagro","Departamento","Venta",-58.4183102,-34.6033231
"202007","CABA","Comuna 14",5,215,215,730000,"USD","VENTA regio PISO ALTO con vista a parques 3 suites 1 coch  215 m2 super luminoso","Departamento","Venta",-58.4323004,-34.5664089
"202007","GBA","La Plata",5,800,100,160000,"USD","CASA EN VENTA - VILLA ELISA","Casa","Venta",-58.1121074726,-34.8846422325
"202007","GBA","La Plata",5,1057,250,295000,"USD","CASA ENTRE CAMINOS CITY BELL","Casa","Venta",-58.0468214873,-34.8743588891
"202007","GBA","La Plata",5,300,117,95000,"USD","435 y 138. CASA EN VENTA DE TRES DORMITORIOS, BARRIO EL RINCON","Casa","Venta",-58.0078556,-34.9250861
"202007","GBA","La Plata",5,154,154,140000,"USD","Casa en venta en La Plata calle 3 e/ 39 y 40 - Dacal Bienes Raices","Casa","Venta",-57.9564195704,-34.903057138
"202007","CABA","Comuna 1",5,166,146,560000,"USD","VENTA DUPLEX 5 AMB - COCHERA - RECOLETA","Departamento","Venta",-58.381348,-34.591866
"202007","CABA","Comuna 1",5,440,301,1200000,"USD","Arenales 1000 - Recoleta - Capital Federal","Departamento","Venta",-58.3813775,-34.5942094
"202007","CABA","Comuna 2",5,277,265,1100000,"USD","Totalmente reciclado. A estrenar. Con cochera.","Departamento","Venta",-58.3878272,-34.587971
"202007","CABA","Comuna 2",5,195,184,640000,"USD","Edificio de Categoria, lindísimo en Callao entre Alvear y Posadas. A la calle","Departamento","Venta",-58.3876368,-34.5878219
"202007","GBA","Hurlingham",5,504,204,280000,"USD","CASA ESTILO CHALET 5 AMBIENTES 204 M2 CUBIERTOS CON GARAGE","Casa","Venta",-58.6298161,-34.5843432
"202007","GBA","San Isidro",5,298,205,350000,"USD","CASA 5 AMB CON JARDIN - MARTINEZ","Casa","Venta",-58.507884,-34.486715
"202007","GBA","San Fernando",5,1055,407,890000,"USD","SOÑADA VISTA AL RÍO! CUL DE SAC C/SEGURIDAD PRIVAD","Casa","Venta",-58.524684906,-34.451316076
"202007","GBA","San Vicente",5,750,224,70000,"USD","EXCELENTE CASA EN ZONA TRANQUILA","Casa","Venta",-58.432479,-35.031384
"202007","GBA","Esteban Echeverría",5,312,226,680000,"USD","St. Thomas OESTE | A ESTRENAR!","Casa","Venta",-58.5034695093,-34.8859929196
"202007","CABA","Comuna 14",6,229,229,1200000,"USD","VENTA PALERMO CHICO","Departamento","Venta",-58.4016761,-34.5819715
"202007","CABA","Comuna 14",6,404,404,3000000,"USD","VENTA PALERMO CHICO","Departamento","Venta",-58.4108685,-34.5767074
"202007","GBA","La Plata",6,170,110,118000,"USD","Casa - Joaquin Gorina","Casa","Venta",-58.0376208,-34.8996309
"202007","CABA","Comuna 2",6,257,244,590000,"USD","RETASADO VENTA DUPLEX ALTO sobre Callao   gran calidad, super luminoso y vista abierta USD 590000","Departamento","Venta",-58.3928413,-34.592661
"202007","GBA","San Isidro",6,254,254,398000,"USD","Casa - San Isidro","Casa","Venta",-58.5330137895,-34.4778569633
"202007","GBA","La Plata",7,220,170,199000,"USD","Casa - Joaquin Gorina","Casa","Venta",-58.0376208,-34.8996309
"202007","GBA","San Miguel",7,125,125,220000,"USD","Casa - Bella Vista","Casa","Venta",-58.7031467159,-34.5640563753
"202007","GBA","Esteban Echeverría",7,417,417,850000,"USD","Hermosa casa en St Thomas Este - Aceptaría permuta","Casa","Venta",-58.4996589,-34.8881468
"202007","GBA","Tigre",8,450,430,1200000,"USD","Oportunidad - Casa en La Isla con gran espejo de agua.","Casa","Venta",-58.6566947778,-34.4211848728
"202007","GBA","San Isidro",8,252,251,630000,"USD","Casa - la horqueta","Casa","Venta",-58.5663994,-34.4772439
"202006","CABA","Comuna 13",1,35,30,92000,"USD","EMPRENDIMIENTO - TEMPORA BELGRANO - MONTAÑESES 2300 – OPORTUNIDAD INVERSION¡!!!!","Departamento","Venta",-58.4509130804,-34.5551708822
"202006","GBA","Ituzaingó",1,36,34,10000,"ARS","DEPARTAMENTO MONO-AMBIENTE","Departamento","Alquiler",-58.6706309,-34.6579716
"202006","CABA","Comuna 4",2,72,45,22000,"ARS","PH - Barracas","PH","Alquiler",-58.3880012,-34.6392575
"202006","GBA","General San Martín",2,60,40,60000,"USD","OPORTUNIDAD! DEPTO. tipo CASA. 2 AMBIENTES CON JARDN.","Casa","Venta",-58.5693313,-34.5317037
"202006","GBA","Pilar",2,110,90,20500,"ARS","Ayres Loft-  Lindisimo  departamento en alquiler . 2 ambientes","Departamento","Alquiler",-58.7944467,-34.4352267
"202006","GBA","Pilar",2,33,33,18000,"ARS","BLANCO PROPIEDADES - OPORTUNIDAD DE ALQUILER DOS AMBIENTES EN PILAR GARDEN","Departamento","Alquiler",-58.7990775489,-34.4399323583
"202006","CABA","Comuna 7",2,48,44,108000,"USD","Departamento - Flores","Departamento","Venta",-58.4608041,-34.6336334
"202006","CABA","Comuna 14",2,49,41,35000,"ARS","Excelente 2 amb a estrenar, con balcón al frente. Suite con vestidor","Departamento","Alquiler",-58.4336907021,-34.5706354571
"202006","CABA","Comuna 14",2,36,33,130000,"USD","Palermo | Nicaragua 5600 | Departamento en Dúplex de 2 ambientes.","Departamento","Venta",-58.4336199,-34.5814285
"202006","CABA","Comuna 13",2,43,41,22000,"ARS","AMENABAR AL 2000 - 2 AMBIENTES C/ COCHERA - ALQUILER","Departamento","Alquiler",-58.4581944,-34.5636949
"202006","CABA","Comuna 10",2,52,42,83000,"USD","**TOMO MENOR o MAYOR VALOR **","Departamento","Venta",-58.4746855,-34.635332
"202006","CABA","Comuna 6",2,37,37,89000,"USD","Departamento de 2 AMB en venta en Caballito con bajas expensas y muy buen estado","Departamento","Venta",-58.4350286,-34.6212682
"202006","CABA","Comuna 13",3,80,70,26000,"ARS","Departamento  3 Amb en  Nuñez - Muy Buena Ubicacion","Departamento","Alquiler",-58.4673958,-34.5502345
"202006","CABA","Comuna 1",3,100,90,60000,"ARS","Arroyo y Suipacha - Lindisimo - Vista verde - Cochera- Seg","Departamento","Alquiler",-58.3790738,-34.5921884
"202006","CABA","Comuna 14",3,79,69,298000,"USD","AREVALO CORONEL DOMINGO DE 1500","Departamento","Venta",-58.44179081,-34.58239026
"202006","CABA","Comuna 1",3,45,40,18000,"ARS","Departamento - Monserrat","Departamento","Alquiler",-58.3896155339,-34.6137053597
"202006","GBA","San Isidro",3,76,68,149766,"USD","Departamento en VENTA 2 amb. PLUS - Prana San Isidro - VENTA EN PESOS","Departamento","Venta",-58.5411035,-34.47631
"202006","CABA","Comuna 15",3,56,54,100000,"USD","Retasado! Venta luminoso departamento de 3 ambientes en Villa Crespo, Serrano y Corrientes.","Departamento","Venta",-58.4436809,-34.5970953
"202006","GBA","Tres de Febrero",3,74,68,135000,"USD","Edificio Martina III - Dpto 3 amb,  lav y balcon a estrenar","Departamento","Venta",-58.5737012,-34.5887408
"202006","GBA","La Plata",4,147,98,125000,"USD","PH IMPECABLE","PH","Venta",-57.9613204912,-34.9426925089
"202006","GBA","Vicente López",4,90,90,170000,"USD","GRAN PH AL FRENTE CON JARDIN","PH","Venta",-58.4845398,-34.5217387
"202006","GBA","Vicente López",4,90,90,170000,"USD","GRAN  OFICINA PH AL FRENTE CON JARDIN","PH","Venta",-58.4845398,-34.5217387
"202006","GBA","General San Martín",4,80,75,85000,"USD","PH. 4 amb FRENTE","PH","Venta",-58.529916,-34.5646158
"202006","CABA","Comuna 14",4,113,100,320000,"USD","Departamento - Palermo","Departamento","Venta",-58.4103882,-34.582657
"202006","GBA","La Plata",4,65,65,12500,"ARS","Departamento en Alquiler- Calle 69 20 y 21 - La Plata","Departamento","Alquiler",-57.9624969,-34.8950916
"202006","CABA","Comuna 1",4,113,105,70000,"ARS","Departamento en alquiler en Recoleta","Departamento","Alquiler",-58.3861339,-34.5915222
"202006","GBA","Pilar",5,290,290,375000,"USD","Impecable casa sobre lote central","Casa","Venta",-58.8674521346,-34.4553574097
"202006","GBA","Pilar",5,308,278,330000,"USD","Barrio Privado La Delfina - Excelente casa en venta","Casa","Venta",-58.8667654891,-34.4576221206
"202006","GBA","Pilar",5,200,200,195000,"USD","Barrio Privado Bermudas - Casa 3 dormitorios con pileta","Casa","Venta",-58.7804841895,-34.4260698748
"202006","CABA","Comuna 14",2,55,50,28000,"ARS","Querés vivir Cañitas desde adentro? Alquilá este depto!","Departamento","Alquiler",-58.430898,-34.568385
"202006","GBA","Lomas de Zamora",2,50,50,18000,"ARS","Departamento en Alquiler","Departamento","Alquiler",-58.4012950069,-34.7528602539
"202006","CABA","Comuna 6",3,69,65,30000,"ARS","Excelente 3 ambientes en alquiler desde Julio 2020 - Caballito","Departamento","Alquiler",-58.4302503,-34.6207628
"202006","CABA","Comuna 11",1,73,36,89900,"USD","DEPARTAMENTO 1 AMBIENTES EN VENTA 36 M CUB + 37  M DE JARDIN MUY PROXIMO A FINALIZAR PERO A VALORES","Departamento","Venta",-58.4692242,-34.6066821
"202006","CABA","Comuna 12",2,57,52,179000,"USD","Dos Ambientes y 1/2 en Duplex","Departamento","Venta",-58.470708,-34.549121
"202006","CABA","Comuna 14",2,38,38,24000,"ARS","PALERMO ALQUILER MUY LUMINOSO Y CON TODOS LOS MEDIOS DE TRANSPORTE  A POCOS  PASOS !","Departamento","Alquiler",-58.4144714,-34.5882808
"202006","CABA","Comuna 14",2,35,35,25000,"ARS","Departamento - Palermo Hollywood","Departamento","Alquiler",-58.4400506,-34.5765113
"202006","CABA","Comuna 13",2,65,53,340000,"USD","Torre Weik- Piso Altísimo- Cochera -","Departamento","Venta",-58.4478122,-34.5666616
"202006","CABA","Comuna 13",2,60,48,40000,"ARS","Departamento - Belgrano Chico","Departamento","Alquiler",-58.4498998712,-34.5538605828
"202006","CABA","Comuna 12",2,52,46,133000,"USD","DEPARTAMENTO 2 AMB A ESTRENAR EN VENTA 52 M2, SAAVEDRA.","Departamento","Venta",-58.4928073,-34.5552956
"202006","GBA","Ituzaingó",2,64,64,125500,"USD","Departamento - Ituzaingó","Departamento","Venta",-58.6692643,-34.6587081
"202006","GBA","Berazategui",2,53,48,140000,"USD","Departamento en Venta en Barrio Privado Barrancas de Iraola","Departamento","Venta",-58.1819634622,-34.8163480581
"202006","CABA","Comuna 15",2,53,43,125000,"USD","Departamento en venta - Villa Crespo - Remedios Escalada De San Martín 1000","Departamento","Venta",-58.4559716,-34.6041471
"202006","CABA","Comuna 15",2,53,43,150000,"USD","Departamento en venta - Villa Crespo - Remedios Escalada De San Martín 1000 - Con Cochera","Departamento","Venta",-58.4559716,-34.6041471
"202006","CABA","Comuna 1",2,62,57,45000,"ARS","LUMIERE  Departamento  2 ambientes- Puerto Madero","Departamento","Alquiler",-58.363794,-34.6082457
"202006","GBA","Lomas de Zamora",2,42,40,12000,"ARS","Departamento - Lomas de Zamora Oeste","Departamento","Alquiler",-58.4073172,-34.7647154
"202006","GBA","La Plata",3,114,114,115000,"USD","PH - Tolosa","PH","Venta",-57.9620349349,-34.8934323016
"202006","CABA","Comuna 6",3,93,70,190000,"USD","PH- 3 Amb. modernizado con terraza","PH","Venta",-58.4519993,-34.6194061
"202006","CABA","Comuna 1",3,78,62,106000,"USD","PH - Monserrat","PH","Venta",-58.3857694,-34.6202481
"202006","GBA","Avellaneda",3,68,53,70000,"USD","Venta de departamento tipo casa PH 3 ambientes en Wilde (26572)","PH","Venta",-58.3090474,-34.692033
"202006","GBA","Tigre",3,325,80,135000,"USD","Casa en venta a estrenar con galería y parrilla en Barrio Casas de San Patricio, Tigre.","Casa","Venta",-58.6873608,-34.3894195
"202006","GBA","Tigre",3,325,80,135000,"USD","Casa en venta adjudicada Barrio Casas de San Patricio, Tigre. 3 ambientes, galería y parrilla.","Casa","Venta",-58.6873608,-34.3894195
"202006","GBA","La Plata",3,110,110,129000,"USD","Casa - City Bell","Casa","Venta",-58.0512128889,-34.8618780685
"202006","CABA","Comuna 9",3,112,72,125000,"USD","Casa sobre lote propio a media cuadra de Av. Directorio y 3 de Av. J.B. Alberdi","Casa","Venta",-58.5055831,-34.6610329
"202006","GBA","Vicente López",3,84,84,198000,"USD","Florida - Excelente Dúplex A Estrenar con detalles de categoría!","Casa","Venta",-58.5148718,-34.5338003
"202006","GBA","Tigre",3,85,70,180000,"USD","Departamento 3 ambientes duplex en venta en Barrio Cerrado El Reflejo, Nordelta. Bahía de Nordelta Centro Comercial","Departamento","Venta",-58.6503093233,-34.3942607751
"202006","CABA","Comuna 5",3,58,55,23000,"ARS","Departamento - Almagro","Departamento","Alquiler",-58.4204604,-34.6003532
"202006","CABA","Comuna 13",3,109,84,500000,"USD","3 AMB - PISO ALTÍSIMO - ARCOS Y LORETO - TORRE WEIK A ESTRENAR","Departamento","Venta",-58.4482443,-34.5665335
"202006","GBA","La Plata",3,60,56,90000,"USD","Departamento venta al frente 1 dormitorio y 60 mts 2 - La Plata","Departamento","Venta",-57.9519563746,-34.9065766415
"202006","CABA","Comuna 2",3,90,90,260000,"USD","Departamento - Recoleta","Departamento","Venta",-58.3983167,-34.59447
"202006","CABA","Comuna 12",3,77,71,195000,"USD","DEPARTAMENTO 3 AMBIENTES  EN VENTA A ESTRENAR 77 MTROS TOTALES EXCELENTE LUZ, SOL Y DISTRIBUCION","Departamento","Venta",-58.4928073,-34.5552956
"202006","CABA","Comuna 12",3,77,71,210000,"USD","DEPARTAMENTO 3 AMBIENTES A ESTRENAR EN VENTA 76 MTROS TOTALES EXCELENTE LUZ, SOL Y DISTRIBUCION","Departamento","Venta",-58.4928073,-34.5552956
"202006","CABA","Comuna 13",3,75,70,189000,"USD","Oportunidad. Excelente 3 amb frente con comedor diario o dependencia.  Ubicación IDEAL.","Departamento","Venta",-58.4483554,-34.5760225
"202006","GBA","Berazategui",3,89,75,190000,"USD","Departamento de 3 ambientes en Planta baja","Departamento","Venta",-58.1884007638,-34.8217561324
"202006","GBA","Berazategui",3,89,75,210000,"USD","Departamento de 3 ambientes con 2 cocheras","Departamento","Venta",-58.1884007638,-34.8217561324
"202006","GBA","Vicente López",3,88,79,258000,"USD","Departamento - Vicente López 3 ambientes","Departamento","Venta",-58.4829526,-34.5380654
"202006","GBA","Almirante Brown",3,91,52,18000,"ARS","Departamento - Adrogue","Departamento","Alquiler",-58.3839415,-34.8002994
"202006","CABA","Comuna 11",3,60,57,132000,"USD","DEPARTAMENTO 3 AMBIENTES EN VENTA MUY PROXIMO A FINALIZAR A VALORES DE OBRA, USD 2250 M2, VILLA DE P","Departamento","Venta",-58.4692242,-34.6066821
"202006","CABA","Comuna 6",4,119,91,210000,"USD","PH - Caballito Norte - 4 Amb. SIN EXPENSAS. Patio y Terraza. Muy Luminoso","PH","Venta",-58.4466582,-34.6128238
"202006","GBA","Escobar",4,160,160,210000,"USD","Casa en venta en Maschwitz, Barrio La Candelaria. Tres dormitorios y pileta.","Casa","Venta",-58.7709887,-34.3881953
"202006","GBA","Escobar",4,160,160,210000,"USD","Casa en venta en Barrio La Candelaria, Maschwitz, Escobar.","Casa","Venta",-58.7709887,-34.3881953
"202006","GBA","San Isidro",4,123,123,210000,"USD","Casa - San Isidro","Casa","Venta",-58.5407095,-34.478356
"202006","GBA","Vicente López",4,121,121,235000,"USD","Florida - Excelente Dúplex  A Estrenar 4 amb con Jardín!","Casa","Venta",-58.5148718,-34.5338003
"202006","GBA","Tigre",4,151,126,495000,"USD","Departamento 4 ambientes en venta en Barrio Cerrado Robles Village, Tigre","Departamento","Venta",-58.5896953,-34.4305099
"202006","CABA","Comuna 14",4,168,168,550000,"USD","Departamento - Palermo Chico","Departamento","Venta",-58.4002534,-34.580213
"202006","CABA","Comuna 14",4,63,63,170000,"USD","Departamento de 4 ambientes Con cochera","Departamento","Venta",-58.4374671,-34.57716
"202006","CABA","Comuna 14",4,141,128,145000,"ARS","Maison 3 de Febrero 900 | Semi Piso de 4 ambientes con cochera, amenities y seguridad 24 hrs.","Departamento","Alquiler",-58.4420457,-34.5696122
"202006","CABA","Comuna 13",4,110,92,384500,"USD","VENTA DEPARTAMENTO  TORRE 4 AMB. CON BALCÓN BAJO BELGRANO - COCHERA Y BAULERA","Departamento","Venta",-58.4439431762,-34.5476015314
"202006","GBA","La Plata",4,55,53,95000,"USD","Departamento venta 2 dormitorios y cochera cubierta -55 mts 2- La Plata","Departamento","Venta",-57.9449397158,-34.9175037387
"202006","CABA","Comuna 11",4,121,112,370000,"USD","VENTA DEPARTAMENTO 4 AMBIENTES CON COCHERA - Villa Devoto","Departamento","Venta",-58.5141811391,-34.5996904218
"202006","GBA","Vicente López",5,218,168,375000,"USD","PH - Olivos","PH","Venta",-58.495247,-34.5141951
"202006","GBA","Pilar",5,382,342,340000,"USD","Excelente casa en venta en Los Senderos 1","Casa","Venta",-58.7505132,-34.4422457
"202006","GBA","Tigre",5,410,360,1200000,"USD","Casa Villa Italiana en venta en Barrio Cerrado Pacheco Golf Club,  Tigre","Casa","Venta",-58.6107142611,-34.4719364989
"202006","GBA","Escobar",5,185,185,300000,"USD","Casa en venta a estrenar al golf en Haras Santa María, El Trebol.","Casa","Venta",-58.8510868,-34.3408523
"202006","GBA","Escobar",5,185,185,300000,"USD","Casa en Venta en Haras Santa Maria al Golf a estrenar","Casa","Venta",-58.8511082577,-34.3409586049
"202006","GBA","Ituzaingó",5,120,120,250000,"USD","Casa - Villa Gobernador Udaondo","Casa","Venta",-58.6721793,-34.6209084
"202006","GBA","San Isidro",5,360,360,750000,"USD","Casa Chalet ingles en venta en Lomas Schoenstatt San Isidro","Casa","Venta",-58.549852,-34.477563
"202006","GBA","San Isidro",5,150,150,380000,"USD","Casa - Chalet en venta en Martínez, San Isidro","Casa","Venta",-58.5018057,-34.4832049
"202006","GBA","San Isidro",5,154,154,185000,"USD","Casa en una planta en Boulogne, San Isidro","Casa","Venta",-58.5770412,-34.5028848
"202006","GBA","San Isidro",5,482,450,950000,"USD","Casa en venta en Lomas de San Isidro.","Casa","Venta",-58.5381053,-34.4859076
"202006","GBA","Vicente López",5,159,159,295000,"USD","Impecable Casa en Olivos","Casa","Venta",-58.5085581484,-34.5040722223
"202006","GBA","San Isidro",6,495,430,1250000,"USD","Casa Chalet en venta en La Horqueta Lomas San Isidro","Casa","Venta",-58.564699445,-34.4852026431
"202006","GBA","San Isidro",6,600,572,1350000,"USD","Casa Chalet en venta en La Horqueta Lomas San Isidro","Casa","Venta",-58.5703595,-34.4842336
"202006","GBA","Esteban Echeverría",6,300,300,600000,"USD","Casa - Saint Thomas","Casa","Venta",-58.4982515,-34.8887327
"202006","GBA","La Plata",2,45,45,59000,"USD","Monoambiente venta al contra-frente - 45 mts 2- La Plata","Departamento","Venta",-57.9552823138,-34.9344457808
"202006","CABA","Comuna 1",2,69,59,30000,"ARS","Alquiler en San Telmo - Lof","Departamento","Alquiler",-58.3735263,-34.6115219
